filepath,filename,canonical_class,original_class,width,height,channels,sha256,split
data/dataset/Non_Demented/non_2254.jpg,non_2254.jpg,Non-Demented,NonDemented,128,128,1,164e01e6564e3d5e709d327c13c48552616367298c2c1e8fd121cef2472b7c9d,train
data/dataset/Non_Demented/non_281.jpg,non_281.jpg,Non-Demented,NonDemented,128,128,1,e56c1a51eb380c8c788984256e7f4903f100fbfd29f907683a702f01a9ddfb23,train
data/dataset/Non_Demented/non_1082.jpg,non_1082.jpg,Non-Demented,NonDemented,128,128,1,65248eadaccb441fe47938ce3f0f65f8ab295ed560e49cffb1316ece18b713b3,train
data/dataset/Non_Demented/non_381.jpg,non_381.jpg,Non-Demented,NonDemented,128,128,1,fa2bd5355a8c4016105cb089bf6ed3324d78121b094c2975e94b0127bee9f431,train
data/dataset/Non_Demented/non_331.jpg,non_331.jpg,Non-Demented,NonDemented,128,128,1,28aa347e78cbfd0573fe67270bf618f149bee2478c33edc1fc52cf78f044eed8,train
data/dataset/Non_Demented/non_687.jpg,non_687.jpg,Non-Demented,NonDemented,128,128,1,badecfff8728a4d7af6b408bd7bb44ffdcceb55cb3105d2027ecee0a7a081e41,train
data/dataset/Non_Demented/non_125.jpg,non_125.jpg,Non-Demented,NonDemented,128,128,1,3a3d4a58b48344839e4b8d54ae82ab2ec36c3a24b9f07e3bf41932615927391e,train
data/dataset/Non_Demented/non_828.jpg,non_828.jpg,Non-Demented,NonDemented,128,128,1,2ca183b11ee19710ba3839a58f53dc1a0533c21cc5c4364f3c95c36402385662,train
data/dataset/Non_Demented/non_2445.jpg,non_2445.jpg,Non-Demented,NonDemented,128,128,1,72a86ff4925468da73cbb94f445166f72dbb053cc48f52df595e56c13fb90eb5,train
data/dataset/Non_Demented/non_880.jpg,non_880.jpg,Non-Demented,NonDemented,128,128,1,b82365fd12d2333bea6d815aed4cc467b3ee4642ea1f872cb49c2ce4f7c44ce0,train
data/dataset/Non_Demented/non_1871.jpg,non_1871.jpg,Non-Demented,NonDemented,128,128,1,2ffeadc6da0c2ea454fd2ea38cae80e334eae54f1e8134da7410e9bb5dc2dd14,train
data/dataset/Non_Demented/non_665.jpg,non_665.jpg,Non-Demented,NonDemented,128,128,1,1359977a0398f00b9978d721e27a3e9ade3626db472d741c4801f6933eabc4e3,train
data/dataset/Non_Demented/non_1429.jpg,non_1429.jpg,Non-Demented,NonDemented,128,128,1,778737c52cc85b6730c07e43c5a6eb9d2298817c09e658f1fe4ca418f9e4618a,train
data/dataset/Non_Demented/non_1035.jpg,non_1035.jpg,Non-Demented,NonDemented,128,128,1,9c37019c149f6925ebffd27e2da956b84a530270f9e8879bd3a6d242e5195af5,train
data/dataset/Non_Demented/non_1609.jpg,non_1609.jpg,Non-Demented,NonDemented,128,128,1,500b3fa67d4d1fe7fb87bb981e43365128f85e28b0ebb2c79d9359bb680484fc,train
data/dataset/Non_Demented/non_1136.jpg,non_1136.jpg,Non-Demented,NonDemented,128,128,1,f9d05f8ff64800f98189f3bf59cd73f58b983d7da9825468c921c1195b6e151f,train
data/dataset/Non_Demented/non_2237.jpg,non_2237.jpg,Non-Demented,NonDemented,128,128,1,d9c43fb3d9a0e397f6ed58dc4c2c6f81fa120bc3188f84522e6f1467786898f2,train
data/dataset/Non_Demented/non_1326.jpg,non_1326.jpg,Non-Demented,NonDemented,128,128,1,eaf06c52e68dbb3187dcad46d90107b22e4f862bf0cc0fcd0598b7887aff47fb,train
data/dataset/Non_Demented/non_898.jpg,non_898.jpg,Non-Demented,NonDemented,128,128,1,f5d8590f1717989c57a1d7931179de446a5c89bb0949dfdf5b1aa32368ff26dd,train
data/dataset/Non_Demented/non_324.jpg,non_324.jpg,Non-Demented,NonDemented,128,128,1,676b94099ded58226391e845ae44ce0f658d00afd8c8b8be60f6c6c20dccde59,train
data/dataset/Non_Demented/non_1655.jpg,non_1655.jpg,Non-Demented,NonDemented,128,128,1,c78eedf26299143e7a771f9664dd64a3f654856bbbfc8036aba8e433da2fb67b,train
data/dataset/Non_Demented/non_1096.jpg,non_1096.jpg,Non-Demented,NonDemented,128,128,1,d47c8b27757963e29032c4ca8b54a18e74092a779084899b8fedfdff445bfaed,train
data/dataset/Non_Demented/non_1882.jpg,non_1882.jpg,Non-Demented,NonDemented,128,128,1,c7f21f8c5a47581339aa6d032fd37a1c6e858bb7e6a271ee9567f8e59871817d,train
data/dataset/Non_Demented/non_1566.jpg,non_1566.jpg,Non-Demented,NonDemented,128,128,1,935cacd0fa8e3581116e2426161cdb87e354d4d4cba925736915143477c3aaf2,train
data/dataset/Non_Demented/non_877.jpg,non_877.jpg,Non-Demented,NonDemented,128,128,1,8ba13c7eeb77723e9c71171493c78f368a3ba18c35c9d0300d8b54ef06b7fd00,train
data/dataset/Non_Demented/non_2725.jpg,non_2725.jpg,Non-Demented,NonDemented,128,128,1,cd0ac5095ad8853b12664875a2b8fec6568b6ad93986eb8c0b0030fd8742ed6d,train
data/dataset/Non_Demented/non_1991.jpg,non_1991.jpg,Non-Demented,NonDemented,128,128,1,57ccb2a9a30305e80af3ba17eec154d12d7ec2caf94a2e535aa6638c6e5a15c9,train
data/dataset/Non_Demented/non_1914.jpg,non_1914.jpg,Non-Demented,NonDemented,128,128,1,47cad5f1578bc1a84ca43f42bc3da086f512e20a82a41c1d3bbd9721889f62a9,train
data/dataset/Non_Demented/non_1951.jpg,non_1951.jpg,Non-Demented,NonDemented,128,128,1,fd8e983a02d9b43cd8a8508baf1035ef7a8390c27f9ebb44ca0dbb7428a89f4e,train
data/dataset/Non_Demented/non_533.jpg,non_533.jpg,Non-Demented,NonDemented,128,128,1,f4580499ab4259892d01cb87983371e8031bad912c7121e161762918e7daa662,train
data/dataset/Non_Demented/non_1182.jpg,non_1182.jpg,Non-Demented,NonDemented,128,128,1,b42c6dc36ff2fc3494633651082a064b6bb7e346163c0762c7e4e9303367d0ac,train
data/dataset/Non_Demented/non_2985.jpg,non_2985.jpg,Non-Demented,NonDemented,128,128,1,01c039a828be2cc6747ca60e65b5acaf79d7ec2044ea29ff4757a4eae0ee422f,train
data/dataset/Non_Demented/non_2221.jpg,non_2221.jpg,Non-Demented,NonDemented,128,128,1,e9a2f0fda36beea1934aa0217f7094b453d5dab54caf43e4095c3f2ec81ea09b,train
data/dataset/Non_Demented/non_2610.jpg,non_2610.jpg,Non-Demented,NonDemented,128,128,1,ace6b0d831476a38cabd91c81408684b474d5ba61a34ef97ba89534bf4f487ed,train
data/dataset/Non_Demented/non_1649.jpg,non_1649.jpg,Non-Demented,NonDemented,128,128,1,0b997d7ec361484db8ca6e10d05e7e688d3d4d182e412042fe9d58062696166b,train
data/dataset/Non_Demented/non_3051.jpg,non_3051.jpg,Non-Demented,NonDemented,128,128,1,250347a8f0f99e335dc58211b8e1b3b9c0cdf83028b457a18d7d8f105648b1f5,train
data/dataset/Non_Demented/non_1105.jpg,non_1105.jpg,Non-Demented,NonDemented,128,128,1,856062acc0e754f5367f1f881ddc8932288da35ecc17c01cb88c740d3016c1fe,train
data/dataset/Non_Demented/non_3077.jpg,non_3077.jpg,Non-Demented,NonDemented,128,128,1,e1951164fb728eefa9f1356bb9c971e39c1fc2fad38bc6fa441ef7d502489682,train
data/dataset/Non_Demented/non_2941.jpg,non_2941.jpg,Non-Demented,NonDemented,128,128,1,73aecabd26b02df49ed4ed1feb7fd162017a937e0e27b3f0aff4859580d3288f,train
data/dataset/Non_Demented/non_946.jpg,non_946.jpg,Non-Demented,NonDemented,128,128,1,8a6414fea74fa980f1c569e8338993e1fc1b9619818afbe36624b265970b6b46,train
data/dataset/Non_Demented/non_1527.jpg,non_1527.jpg,Non-Demented,NonDemented,128,128,1,3c951add8e59dab07d77bdb5aaa0be1fae38cc43ad128bbbf0fdea0e3762557e,train
data/dataset/Non_Demented/non_1793.jpg,non_1793.jpg,Non-Demented,NonDemented,128,128,1,9e815e33d3ac46704b030147c9a05cfadde527c723fce666432c4f7e66e9c68f,train
data/dataset/Non_Demented/non_2952.jpg,non_2952.jpg,Non-Demented,NonDemented,128,128,1,621f90326286f7f79b52d012dee3fced589e17ecd02c62544259b711e80f2911,train
data/dataset/Non_Demented/non_1601.jpg,non_1601.jpg,Non-Demented,NonDemented,128,128,1,a9770fc4c64956164a22582f76ac334efcb62cb138df96a4940c71c61c006c1c,train
data/dataset/Non_Demented/non_1535.jpg,non_1535.jpg,Non-Demented,NonDemented,128,128,1,06e8cebf50bb373aef418c3d6f06deecfded3a436409df4e1813dcc5dde526b6,train
data/dataset/Non_Demented/non_1627.jpg,non_1627.jpg,Non-Demented,NonDemented,128,128,1,a95bac85f4c714d7d5a1edc010bd83e811388d1f3982ddff778bb9eeb6df63d9,train
data/dataset/Non_Demented/non_3138.jpg,non_3138.jpg,Non-Demented,NonDemented,128,128,1,3564b64e428eac7872191f2646f519ecab2849d32863a0f9730c1fc4ecfd7643,train
data/dataset/Non_Demented/non_30.jpg,non_30.jpg,Non-Demented,NonDemented,128,128,1,f3c89f3f94fac7547e4d5e9e99ec837900408c0f97fa2937cc2ead1ffaa6f235,train
data/dataset/Non_Demented/non_2201.jpg,non_2201.jpg,Non-Demented,NonDemented,128,128,1,e6ab925d94cb0689a9ff9117442051e0a763080559c8e91a096eb54851d70a3d,train
data/dataset/Non_Demented/non_2458.jpg,non_2458.jpg,Non-Demented,NonDemented,128,128,1,79538900b13627e1ac5d2e4b58203192541893a1018442c94b8dea8cf0083620,train
data/dataset/Non_Demented/non_2283.jpg,non_2283.jpg,Non-Demented,NonDemented,128,128,1,645eb7ac3673be7772f342ccbca36657b44019573161e4d1d7da4b81e6f91ec9,train
data/dataset/Non_Demented/non_145.jpg,non_145.jpg,Non-Demented,NonDemented,128,128,1,84779406f4ef1feeba39f7b4b4c960c94a49f930a57687be32804bc6c241fc5a,train
data/dataset/Non_Demented/non_2047.jpg,non_2047.jpg,Non-Demented,NonDemented,128,128,1,d72e3332fc42ba0d5cb98c5486fe6a762f470cd4421d7b205f2ef0ccd526c13d,train
data/dataset/Non_Demented/non_1911.jpg,non_1911.jpg,Non-Demented,NonDemented,128,128,1,b72f146e573962e4465e1eb4cb6c05046064f3bb4e7f3e9af9c9a65f9868d084,train
data/dataset/Non_Demented/non_1532.jpg,non_1532.jpg,Non-Demented,NonDemented,128,128,1,da15110cbd0746a993ae07af6aa14d4c1c2b880d233ec893b46437e55fdfe033,train
data/dataset/Non_Demented/non_923.jpg,non_923.jpg,Non-Demented,NonDemented,128,128,1,2ee8ac2e5f764beb8a22bb18c6eb9708d0bb7eda1056257457d87eb85baaf97f,train
data/dataset/Non_Demented/non_225.jpg,non_225.jpg,Non-Demented,NonDemented,128,128,1,32111abce3d6c5f3446055b18406df765bf21f0be3486ab26df6cdc2d520293a,train
data/dataset/Non_Demented/non_1856.jpg,non_1856.jpg,Non-Demented,NonDemented,128,128,1,345a5140c17785b7a079b39562ae00f0ab9a4528c11b43e4f6cbb1a43e52ef2b,train
data/dataset/Non_Demented/non_650.jpg,non_650.jpg,Non-Demented,NonDemented,128,128,1,b49bd506726a9f5ad54d1466636196c748568ab09dc65a69120137fd71f029a0,train
data/dataset/Non_Demented/non_2370.jpg,non_2370.jpg,Non-Demented,NonDemented,128,128,1,9eb428c3972026ca82a87a9904e9a28284cc99165fc0bbf73d857909185fbea3,train
data/dataset/Non_Demented/non_1305.jpg,non_1305.jpg,Non-Demented,NonDemented,128,128,1,fd770965d8d4814fc65344c36f54886425334294f46781812f58bd2060a92b03,train
data/dataset/Non_Demented/non_2064.jpg,non_2064.jpg,Non-Demented,NonDemented,128,128,1,e11a0ff8a045ad8ac59f61d4915c7cc798cae44a5aee98fe801ec17be626c50f,train
data/dataset/Non_Demented/non_867.jpg,non_867.jpg,Non-Demented,NonDemented,128,128,1,36e6852dfdea654fc53ca0392ca520208056f7aa72ca9991be60c1da75670739,train
data/dataset/Non_Demented/non_1353.jpg,non_1353.jpg,Non-Demented,NonDemented,128,128,1,bde7a71dcaf962d5b4d89d7a743c6c6b829af57ceb937fa3057adb11b0a7ff63,train
data/dataset/Non_Demented/non_656.jpg,non_656.jpg,Non-Demented,NonDemented,128,128,1,557cddab5561a9c24c1e1e21c63ae80c58ac94baaec023f367d4d33680815357,train
data/dataset/Non_Demented/non_2396.jpg,non_2396.jpg,Non-Demented,NonDemented,128,128,1,a9ee07bbebd8cef03aa33efd67cca1c1ddbaa3a02be803f1927898ede79ffaae,train
data/dataset/Non_Demented/non_693.jpg,non_693.jpg,Non-Demented,NonDemented,128,128,1,0b7ba0a5e0450e0c3be7dc1c1dba65d966e980ea929791bffe309bb28c9d0834,train
data/dataset/Non_Demented/non_111.jpg,non_111.jpg,Non-Demented,NonDemented,128,128,1,8a220cc0ac8f562d8aee987b5d904a63779b703b168b060de49d1ccfb23cd967,train
data/dataset/Non_Demented/non_3168.jpg,non_3168.jpg,Non-Demented,NonDemented,128,128,1,b49178ce1ddf16ad8883acd730ec94545942476ace479243c114b09aca0e6380,train
data/dataset/Non_Demented/non_506.jpg,non_506.jpg,Non-Demented,NonDemented,128,128,1,5e66abdbd2f7d8b176fa63322dbababab04b8fabaced9a78aceaad56cb2f8485,train
data/dataset/Non_Demented/non_349.jpg,non_349.jpg,Non-Demented,NonDemented,128,128,1,9953245c0732bb1bdc247c4002c09d0cbec2774777f926bf870619ac783d7947,train
data/dataset/Non_Demented/non_3069.jpg,non_3069.jpg,Non-Demented,NonDemented,128,128,1,752c233b058864833e4f67e795829be29409f021c9b9ff5b65b6d7a98abc04b3,train
data/dataset/Non_Demented/non_3131.jpg,non_3131.jpg,Non-Demented,NonDemented,128,128,1,4f60bdd88d60dbbbd46d843569e448b037a374e6c18f09fd2c1dac39afdb1a52,train
data/dataset/Non_Demented/non_1207.jpg,non_1207.jpg,Non-Demented,NonDemented,128,128,1,10754443eaf085fc24bce212f9e557bdf59830a3be2fb948bd0f848565d03f6d,train
data/dataset/Non_Demented/non_117.jpg,non_117.jpg,Non-Demented,NonDemented,128,128,1,bdc1ce9f654400ea3d69884f59ada3a8d914b4a517e37d786c2525ee3fcf5701,train
data/dataset/Non_Demented/non_1724.jpg,non_1724.jpg,Non-Demented,NonDemented,128,128,1,6ccf4f43c36e746c0e3627a359272bf16cb381901b901afc287dd4ee0e181100,train
data/dataset/Non_Demented/non_3093.jpg,non_3093.jpg,Non-Demented,NonDemented,128,128,1,955406e6e12f527c3b6d204c51649d376a4b7730a988f3e87eac6232fa494eaf,train
data/dataset/Non_Demented/non_431.jpg,non_431.jpg,Non-Demented,NonDemented,128,128,1,1f4afcca0a1d235c0bb9ea41c66f12570ceeb78998eb9d7f3de7ad062f57fbdc,train
data/dataset/Non_Demented/non_46.jpg,non_46.jpg,Non-Demented,NonDemented,128,128,1,e197df6499bede9a0672847d7049f44b8f368d52ccb484a2900cfec2c3141fdc,train
data/dataset/Non_Demented/non_1075.jpg,non_1075.jpg,Non-Demented,NonDemented,128,128,1,06899c7da82bceaea5930a869a084826a4d5a06514b783ad0f886e349d6a9f2f,train
data/dataset/Non_Demented/non_1137.jpg,non_1137.jpg,Non-Demented,NonDemented,128,128,1,1d4328378f8683691fb0476a09b7f53375a870316fda1836991de6e944241cd5,train
data/dataset/Non_Demented/non_1983.jpg,non_1983.jpg,Non-Demented,NonDemented,128,128,1,2ba55d463010647f0f63067d7dc3864a89756f56d0a67fa891314a84c9ea8625,train
data/dataset/Non_Demented/non_1461.jpg,non_1461.jpg,Non-Demented,NonDemented,128,128,1,5d397bc05921ca5f2c6c0fc662a770d05dd8dfcbefbb20d8b9a296e27ec4bea0,train
data/dataset/Non_Demented/non_564.jpg,non_564.jpg,Non-Demented,NonDemented,128,128,1,ba9ef9d8a6c6f21a37425be4fc2175bc947e3622c1f38c2e98470bd64e387fd9,train
data/dataset/Non_Demented/non_3054.jpg,non_3054.jpg,Non-Demented,NonDemented,128,128,1,8643d8c7cb758ab98f1aae78762f0f6c3bd2b8c490579cec70e4f0a48b1e8dac,train
data/dataset/Non_Demented/non_1507.jpg,non_1507.jpg,Non-Demented,NonDemented,128,128,1,4da104384a8d6d7cf6a8fff2c6369854e8fc9039cb32c97340dfc2e0ecd606cf,train
data/dataset/Non_Demented/non_2651.jpg,non_2651.jpg,Non-Demented,NonDemented,128,128,1,1479ca83fba00d803f30f609911f0778db61ff2a570ce332ffc40a5666502bcb,train
data/dataset/Non_Demented/non_369.jpg,non_369.jpg,Non-Demented,NonDemented,128,128,1,61d1783833fa5833933787da040e020c1f0b05eee176957c4fe3c0bf9c849585,train
data/dataset/Non_Demented/non_139.jpg,non_139.jpg,Non-Demented,NonDemented,128,128,1,a1b1e2fed6f8edcea5172ffe7b51b1683470a9c46d0399b7caeb87f80b6cc41a,train
data/dataset/Non_Demented/non_2935.jpg,non_2935.jpg,Non-Demented,NonDemented,128,128,1,f2b7b12279dde8020ade76a348e2d7b81d2bc4ff22f076cfc257266053e157b5,train
data/dataset/Non_Demented/non_3189.jpg,non_3189.jpg,Non-Demented,NonDemented,128,128,1,cdf1e97f5d6f13922a00b5b35154e73a8e87f5ee159a73564e4262503e38fe56,train
data/dataset/Non_Demented/non_48.jpg,non_48.jpg,Non-Demented,NonDemented,128,128,1,3247ec278a751c03f202cb625d651767860426dfb0c0325d24ab8ca07ca6aa86,train
data/dataset/Non_Demented/non_544.jpg,non_544.jpg,Non-Demented,NonDemented,128,128,1,1c389d12ff3183d193a62cc72a2d1593457ff0da939e7b9f0d1e1591f1c89965,train
data/dataset/Non_Demented/non_836.jpg,non_836.jpg,Non-Demented,NonDemented,128,128,1,04c17a5cd29f1cd728d81cbaaf4371584e12413386525b1205f7e3a68b4b243c,train
data/dataset/Non_Demented/non_333.jpg,non_333.jpg,Non-Demented,NonDemented,128,128,1,f40880d6f39e5488c996020e51631a44063e38204b47b5f637e21b1c9dac986f,train
data/dataset/Non_Demented/non_2377.jpg,non_2377.jpg,Non-Demented,NonDemented,128,128,1,c293506df3802bb9b8cc9c06ebd914c2deb8e9764a4d08c4f6eb33c1a6eca24c,train
data/dataset/Non_Demented/non_1747.jpg,non_1747.jpg,Non-Demented,NonDemented,128,128,1,f158625785489aaf6797e265cf2054fc9430fd9a91e094278c527fa2ef423d67,train
data/dataset/Non_Demented/non_212.jpg,non_212.jpg,Non-Demented,NonDemented,128,128,1,78a00ef47d18d149d8d8c9aea73e58a82b160589653642ce959576b11fb3ac88,train
data/dataset/Non_Demented/non_106.jpg,non_106.jpg,Non-Demented,NonDemented,128,128,1,7ec7966b02fac5b1e1e8f0b7213d1a3df249e49a6d7b0417ae3bf095e12825b9,train
data/dataset/Non_Demented/non_380.jpg,non_380.jpg,Non-Demented,NonDemented,128,128,1,7389b72dc577f2b34189d65e643dddfd200decc5bdbb7cc162786e3469088c41,train
data/dataset/Non_Demented/non_2632.jpg,non_2632.jpg,Non-Demented,NonDemented,128,128,1,041ce18ee37e95d42137f7d1aa46c80addcdb02d5c39583a9a8289cd195a88c1,train
data/dataset/Non_Demented/non_900.jpg,non_900.jpg,Non-Demented,NonDemented,128,128,1,1eea0a9c5d7978e8382d35da884d42cb37ba684134f194641040d4c526c89500,train
data/dataset/Non_Demented/non_2547.jpg,non_2547.jpg,Non-Demented,NonDemented,128,128,1,ee26260f8274d61895e48a86a4801bf1429b988c9f0fee57a3841e88fe67f0bb,train
data/dataset/Non_Demented/non_2264.jpg,non_2264.jpg,Non-Demented,NonDemented,128,128,1,339ac52aa93bb7770608584e2d0d8a718887cf2604c486927ab5ee8222ec544b,train
data/dataset/Non_Demented/non_2453.jpg,non_2453.jpg,Non-Demented,NonDemented,128,128,1,34a88cce5d1f61145f0c03160d0b375ce5eb0b5af79efee91b190b1c2d9ed261,train
data/dataset/Non_Demented/non_2187.jpg,non_2187.jpg,Non-Demented,NonDemented,128,128,1,dd75f3acf4d6908314e2d6ca4a87c35ff1c79c86917c06c96044b2ad13d0b976,train
data/dataset/Non_Demented/non_2174.jpg,non_2174.jpg,Non-Demented,NonDemented,128,128,1,60ce0f8ee1197ed13a96b70d24b4d7e2849e074ba5aa3d48166a44be7f3d4235,train
data/dataset/Non_Demented/non_2940.jpg,non_2940.jpg,Non-Demented,NonDemented,128,128,1,99abea4982c126ed3bdf8704eb9ef18f6528bab5b86696a571b0972409ef11bf,train
data/dataset/Non_Demented/non_1459.jpg,non_1459.jpg,Non-Demented,NonDemented,128,128,1,35af4d7dda2b9a5ef620cf5f8815241a29816b8f26c061981decd893c1c1a2da,train
data/dataset/Non_Demented/non_517.jpg,non_517.jpg,Non-Demented,NonDemented,128,128,1,2a93374889e47ead9869ac01e29a6acf5244d5661e9aaf5f058750fc9dd461c1,train
data/dataset/Non_Demented/non_2501.jpg,non_2501.jpg,Non-Demented,NonDemented,128,128,1,3d3888a4c66001d1b4214bae1b6d15a0ecb82504f4b737f5d7e3fac073a5c167,train
data/dataset/Non_Demented/non_1996.jpg,non_1996.jpg,Non-Demented,NonDemented,128,128,1,b42849042948bda3b77a44cc960a087b25972030b6f99fea4d0ea296a9c5525b,train
data/dataset/Non_Demented/non_2239.jpg,non_2239.jpg,Non-Demented,NonDemented,128,128,1,1f175d4ed571b5657d8263928f9ed8e88623e2ed3f4b805fe25a5dd61323663d,train
data/dataset/Non_Demented/non_2051.jpg,non_2051.jpg,Non-Demented,NonDemented,128,128,1,370db2411eb150851eb706847744b768a54b7533440a136231649aaf5cac2a3f,train
data/dataset/Non_Demented/non_2572.jpg,non_2572.jpg,Non-Demented,NonDemented,128,128,1,ed14615ddd50ff2ae404c2cb75034b5a3dca42ba5ff75897e187bc1dc475f079,train
data/dataset/Non_Demented/non_2255.jpg,non_2255.jpg,Non-Demented,NonDemented,128,128,1,bf2679368e2fb4901cb6c654997667ed60785ce5086c2341cfda88d3d9429661,train
data/dataset/Non_Demented/non_3194.jpg,non_3194.jpg,Non-Demented,NonDemented,128,128,1,98ddaca5ed0cc32b8a56c25f8b940b29dce095de8f247c5bf7e2744f0651957c,train
data/dataset/Non_Demented/non_1360.jpg,non_1360.jpg,Non-Demented,NonDemented,128,128,1,1bfd60028005464d6bd63a30788f8d6cff0c481857ac476db367c41c13141421,train
data/dataset/Non_Demented/non_2767.jpg,non_2767.jpg,Non-Demented,NonDemented,128,128,1,e81135455a229351377fbf42687310d054890dbd7b40cf42e063356f0371551b,train
data/dataset/Non_Demented/non_904.jpg,non_904.jpg,Non-Demented,NonDemented,128,128,1,0f0c4f36c215e4a3884631ab95517bd57aa7012af5c868b3c038b95535301132,train
data/dataset/Non_Demented/non_1573.jpg,non_1573.jpg,Non-Demented,NonDemented,128,128,1,e9e614af05273d2672816d3457cab1e5c6ad758b282744db16ed09a372a48f4d,train
data/dataset/Non_Demented/non_2510.jpg,non_2510.jpg,Non-Demented,NonDemented,128,128,1,17b4637413747a317646aea2f1eab705e81490b873f95c5de627294fc728fa63,train
data/dataset/Non_Demented/non_1216.jpg,non_1216.jpg,Non-Demented,NonDemented,128,128,1,9e74a063c55dfc4612b7615c15333c7e4fada7ff02f7d67487526623065f0cdf,train
data/dataset/Non_Demented/non_2389.jpg,non_2389.jpg,Non-Demented,NonDemented,128,128,1,b5a857a2b7a66afce71cca9850c907457cbbb6d7efc083c8fa0f86e3978e39dd,train
data/dataset/Non_Demented/non_988.jpg,non_988.jpg,Non-Demented,NonDemented,128,128,1,4bb32356f20c59c162529c411bb7019ef913cd103d8d6bc138f452f05ee6e24d,train
data/dataset/Non_Demented/non_2385.jpg,non_2385.jpg,Non-Demented,NonDemented,128,128,1,41e6e993a20985c4bcfb24d7d78568c467b41f36f82be9d3cef71a3cface7861,train
data/dataset/Non_Demented/non_727.jpg,non_727.jpg,Non-Demented,NonDemented,128,128,1,7fd3f301652f984b652962bcb25f432eda379420af48a77596b1f7205f200593,train
data/dataset/Non_Demented/non_993.jpg,non_993.jpg,Non-Demented,NonDemented,128,128,1,a3e82ffaa51867491c13eeae22542855e01e42a992a5902adfebcd34b486c178,train
data/dataset/Non_Demented/non_3027.jpg,non_3027.jpg,Non-Demented,NonDemented,128,128,1,f2c50a8b1e25adf685af8ffe9b842f1ef2df086b2e55b0ad9091f2bc58949221,train
data/dataset/Non_Demented/non_1186.jpg,non_1186.jpg,Non-Demented,NonDemented,128,128,1,6ef1029330479a12bb4509ac3c2a7eb34c0fe45c4e35dca034bb3a3eef138d2c,train
data/dataset/Non_Demented/non_1189.jpg,non_1189.jpg,Non-Demented,NonDemented,128,128,1,6a0aed76eb22c4b8e256488858e9a9a368d1705a9bddd154e77df352995370cd,train
data/dataset/Non_Demented/non_2568.jpg,non_2568.jpg,Non-Demented,NonDemented,128,128,1,67739292396ea9432b8a561de77bc0a549ee5f75c934a9cc19e1d909377aebc9,train
data/dataset/Non_Demented/non_162.jpg,non_162.jpg,Non-Demented,NonDemented,128,128,1,608f1e04868e91a103c958a1b4399efca0a6b45be9129062d2882872934bb18b,train
data/dataset/Non_Demented/non_360.jpg,non_360.jpg,Non-Demented,NonDemented,128,128,1,1ecaebc1d3f4b8b7abe0c24ab2c4487cf5f51841a00b25c242a689a5c172d2cc,train
data/dataset/Non_Demented/non_870.jpg,non_870.jpg,Non-Demented,NonDemented,128,128,1,1a0b4b01309ce19872c1489ec38d98879994316b5560e658a04315b9cebff322,train
data/dataset/Non_Demented/non_1101.jpg,non_1101.jpg,Non-Demented,NonDemented,128,128,1,007a36a064a9053fb54b0270c049ac3c2de3ca49567ff17539162a73fcaf088c,train
data/dataset/Non_Demented/non_2034.jpg,non_2034.jpg,Non-Demented,NonDemented,128,128,1,6d59679c7b2a9c3d72c6f3bbe02c4f2e7a8233bbd9900c20ab48ecd523f186c9,train
data/dataset/Non_Demented/non_698.jpg,non_698.jpg,Non-Demented,NonDemented,128,128,1,53c369fbce3bdcb1ba710356e99aebeb7231dfda07ecf1dbe97187aa1ba6d4e2,train
data/dataset/Non_Demented/non_2678.jpg,non_2678.jpg,Non-Demented,NonDemented,128,128,1,524223585eb1fe27ecb4adbf55dda149a8879b4af83ae9e8d5f24c64b7f59d7e,train
data/dataset/Non_Demented/non_3088.jpg,non_3088.jpg,Non-Demented,NonDemented,128,128,1,7fcd5106e3359c68d1851977b5116eeb92e12422c5133bf585394892f35e09fa,train
data/dataset/Non_Demented/non_2861.jpg,non_2861.jpg,Non-Demented,NonDemented,128,128,1,85e51268d0e8301f298e26f80fa9e43f8750eabff9385af1eb841778b18bca87,train
data/dataset/Non_Demented/non_3073.jpg,non_3073.jpg,Non-Demented,NonDemented,128,128,1,d99008fc6d42135f82fc0e7892a69fca84c45cef9dc31a91f04daadde4f05cdd,train
data/dataset/Non_Demented/non_2106.jpg,non_2106.jpg,Non-Demented,NonDemented,128,128,1,486bfa7ffa1c99afc7ff00f7ee405a72f87dc0ca1790cb828e0fb353d2058977,train
data/dataset/Non_Demented/non_740.jpg,non_740.jpg,Non-Demented,NonDemented,128,128,1,d91fd898ba7295c280f17af35f1917f9df9ca52c947c5d9fdf4225c254b2a10a,train
data/dataset/Non_Demented/non_2850.jpg,non_2850.jpg,Non-Demented,NonDemented,128,128,1,b7f4543981247381956a4c317dd39865add9d10080b2d9487bade8dac19ef886,train
data/dataset/Non_Demented/non_1167.jpg,non_1167.jpg,Non-Demented,NonDemented,128,128,1,1b22dcbac467b923d8ad989bd18b696b3be247cb7277806545249a86243af73e,train
data/dataset/Non_Demented/non_1391.jpg,non_1391.jpg,Non-Demented,NonDemented,128,128,1,d431f5047578dc36e73998f96685ab84a5aa1dd73d3e8128a99ba922dfe08a48,train
data/dataset/Non_Demented/non_2417.jpg,non_2417.jpg,Non-Demented,NonDemented,128,128,1,c3d3d90a5fee3851be9b1dc0843d3b81f1b7b3be0da35078b693126172ddd5a1,train
